FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
1736678,American Airlines,2103,ORD,SEA,2024-09-01 06:37,2024-09-01 06:45,2024-09-01 11:37,2024-09-01 11:59,22,Weather,True,False,Boeing 737,N21324,1598
1736679,Delta,2207,JFK,SFO,2024-09-01 09:39,2024-09-01 09:49,2024-09-01 15:39,2024-09-01 15:39,0,,True,True,Boeing 777,N74691,2980
1736680,Southwest,2557,LAX,JFK,2024-09-01 06:37,2024-09-01 06:38,2024-09-01 09:37,2024-09-01 10:00,23,Weather,False,True,Boeing 737,N13913,129
1736681,American Airlines,7477,ORD,SFO,2024-09-01 20:04,2024-09-01 20:09,2024-09-02 01:04,2024-09-02 01:20,16,Maintenance,True,True,Boeing 737,N11455,1551
1736682,American Airlines,1527,DFW,BOS,2024-09-01 02:56,2024-09-01 03:08,2024-09-01 07:56,2024-09-01 08:19,23,Maintenance,False,False,Airbus A320,N44937,2161
1736683,Southwest,7929,JFK,JFK,2024-09-01 02:28,2024-09-01 02:53,2024-09-01 03:28,2024-09-01 03:24,-4,,False,False,Airbus A320,N35338,558
1736684,United,0397,LAX,MIA,2024-09-01 15:36,2024-09-01 15:53,2024-09-01 21:36,2024-09-01 21:35,-1,,True,True,Boeing 737,N86319,964
1736685,Southwest,2962,ATL,BOS,2024-09-01 11:38,2024-09-01 11:45,2024-09-01 12:38,2024-09-01 12:51,13,Weather,False,True,Boeing 737,N74296,2679
1736686,American Airlines,9482,ATL,MIA,2024-09-01 23:57,2024-09-02 00:10,2024-09-02 04:57,2024-09-02 05:16,19,Maintenance,False,False,Airbus A320,N41911,665
1736687,American Airlines,2749,ATL,JFK,2024-09-01 10:03,2024-09-01 10:22,2024-09-01 13:03,2024-09-01 13:20,17,Maintenance,True,True,Boeing 737,N84036,254
1736688,American Airlines,2923,JFK,SFO,2024-09-01 02:07,2024-09-01 02:37,2024-09-01 06:07,2024-09-01 06:29,22,Maintenance,False,True,Airbus A320,N41080,215
1736689,United,4537,LAX,BOS,2024-09-01 05:52,2024-09-01 06:05,2024-09-01 07:52,2024-09-01 08:06,14,Weather,False,False,Boeing 777,N32275,2411
1736690,Delta,7375,ORD,SFO,2024-09-01 07:01,2024-09-01 07:08,2024-09-01 12:01,2024-09-01 12:05,4,Air Traffic Control,False,True,Airbus A320,N27149,2290
1736691,Southwest,6253,JFK,SEA,2024-09-01 13:05,2024-09-01 13:25,2024-09-01 16:05,2024-09-01 16:11,6,Air Traffic Control,True,False,Airbus A320,N87932,1624
1736692,Delta,9660,LAX,SFO,2024-09-01 10:49,2024-09-01 10:51,2024-09-01 15:49,2024-09-01 15:47,-2,,True,True,Boeing 737,N53425,171
1736693,Southwest,4856,LAX,MIA,2024-09-01 05:20,2024-09-01 05:23,2024-09-01 11:20,2024-09-01 11:27,7,Air Traffic Control,False,False,Boeing 737,N18722,1959
1736694,Delta,0548,ATL,BOS,2024-09-01 11:32,2024-09-01 11:50,2024-09-01 13:32,2024-09-01 13:58,26,Weather,True,False,Boeing 737,N16091,1731
1736695,Southwest,8361,LAX,SEA,2024-09-01 08:51,2024-09-01 09:15,2024-09-01 12:51,2024-09-01 12:59,8,Weather,True,True,Boeing 777,N10207,1320
1736696,Delta,0627,LAX,JFK,2024-09-01 21:43,2024-09-01 21:59,2024-09-02 01:43,2024-09-02 01:43,0,,False,False,Airbus A320,N43590,2000
1736697,American Airlines,6149,ATL,SFO,2024-09-01 03:21,2024-09-01 03:30,2024-09-01 04:21,2024-09-01 04:17,-4,,False,False,Boeing 737,N63067,1405
1736698,Delta,9082,ORD,SEA,2024-09-01 17:51,2024-09-01 17:59,2024-09-01 21:51,2024-09-01 21:44,-7,,False,True,Airbus A320,N14573,1715
1736699,Southwest,8206,LAX,JFK,2024-09-01 18:43,2024-09-01 19:00,2024-09-01 23:43,2024-09-01 23:41,-2,,True,False,Boeing 777,N71410,2610
1736700,Southwest,7703,JFK,BOS,2024-09-01 16:08,2024-09-01 16:21,2024-09-01 21:08,2024-09-01 21:28,20,Maintenance,False,False,Boeing 737,N76997,964
1736701,United,9343,DFW,MIA,2024-09-01 18:42,2024-09-01 18:57,2024-09-01 23:42,2024-09-01 23:56,14,Weather,True,False,Boeing 737,N20345,2716
1736702,United,8591,JFK,JFK,2024-09-01 03:01,2024-09-01 03:11,2024-09-01 07:01,2024-09-01 07:28,27,Weather,False,False,Boeing 737,N64891,520
1736703,American Airlines,9144,ORD,SEA,2024-09-01 11:30,2024-09-01 11:56,2024-09-01 17:30,2024-09-01 17:39,9,Air Traffic Control,True,True,Boeing 737,N70615,353
1736704,Southwest,9149,ATL,JFK,2024-09-01 11:40,2024-09-01 12:06,2024-09-01 17:40,2024-09-01 17:37,-3,,False,True,Boeing 737,N53148,1736
1736705,American Airlines,0951,LAX,SEA,2024-09-01 02:36,2024-09-01 02:41,2024-09-01 05:36,2024-09-01 06:06,30,Maintenance,True,True,Airbus A320,N19864,346
1736706,United,5321,LAX,BOS,2024-09-01 19:20,2024-09-01 19:37,2024-09-01 23:20,2024-09-01 23:50,30,Weather,False,True,Boeing 737,N54390,1513
1736707,Delta,7983,JFK,SFO,2024-09-01 21:45,2024-09-01 22:06,2024-09-02 03:45,2024-09-02 03:49,4,Air Traffic Control,False,True,Boeing 777,N68809,199
1736708,United,6658,ATL,BOS,2024-09-01 04:39,2024-09-01 05:07,2024-09-01 08:39,2024-09-01 09:07,28,Maintenance,False,False,Airbus A320,N65191,2089
1736709,Southwest,6299,DFW,BOS,2024-09-01 05:20,2024-09-01 05:39,2024-09-01 08:20,2024-09-01 08:18,-2,,False,True,Boeing 777,N99419,2187
1736710,Delta,8717,ATL,SFO,2024-09-01 12:25,2024-09-01 12:55,2024-09-01 17:25,2024-09-01 17:19,-6,,False,True,Boeing 777,N12539,2103
1736711,Delta,1885,LAX,SEA,2024-09-01 13:02,2024-09-01 13:23,2024-09-01 14:02,2024-09-01 14:30,28,Air Traffic Control,False,False,Boeing 777,N80773,1163
1736712,United,6301,ATL,SFO,2024-09-01 19:07,2024-09-01 19:23,2024-09-02 01:07,2024-09-02 01:31,24,Maintenance,True,True,Boeing 737,N26890,1474
1736713,Southwest,0591,ATL,BOS,2024-09-01 04:11,2024-09-01 04:21,2024-09-01 08:11,2024-09-01 08:39,28,Weather,False,False,Boeing 737,N25992,577
1736714,Delta,6393,DFW,JFK,2024-09-01 11:36,2024-09-01 12:03,2024-09-01 14:36,2024-09-01 14:55,19,Weather,False,True,Boeing 737,N19529,105
1736715,American Airlines,2145,JFK,SEA,2024-09-01 13:55,2024-09-01 13:59,2024-09-01 16:55,2024-09-01 16:55,0,,True,True,Boeing 737,N34941,1084
1736716,Southwest,0148,LAX,SFO,2024-09-01 06:38,2024-09-01 06:50,2024-09-01 08:38,2024-09-01 09:03,25,Weather,False,False,Boeing 777,N14831,1523
1736717,Southwest,9876,LAX,SEA,2024-09-01 03:21,2024-09-01 03:34,2024-09-01 09:21,2024-09-01 09:43,22,Maintenance,True,True,Boeing 777,N52138,914
1736718,American Airlines,6739,DFW,SEA,2024-09-01 16:21,2024-09-01 16:37,2024-09-01 17:21,2024-09-01 17:39,18,Air Traffic Control,False,False,Boeing 777,N40095,1049
1736719,Southwest,5139,ORD,SEA,2024-09-01 14:21,2024-09-01 14:23,2024-09-01 15:21,2024-09-01 15:28,7,Air Traffic Control,False,True,Airbus A320,N10114,1722
1736720,American Airlines,0166,ATL,JFK,2024-09-01 09:28,2024-09-01 09:42,2024-09-01 14:28,2024-09-01 14:36,8,Weather,True,False,Boeing 777,N24480,2694
1736721,American Airlines,5380,JFK,BOS,2024-09-01 16:18,2024-09-01 16:42,2024-09-01 20:18,2024-09-01 20:26,8,Air Traffic Control,False,False,Boeing 777,N44885,1628
1736722,Southwest,6792,ATL,BOS,2024-09-01 18:16,2024-09-01 18:45,2024-09-01 19:16,2024-09-01 19:06,-10,,True,True,Boeing 777,N79583,1628
1736723,Southwest,8299,DFW,MIA,2024-09-01 13:21,2024-09-01 13:26,2024-09-01 16:21,2024-09-01 16:21,0,,True,True,Boeing 777,N51673,1160
1736724,Delta,7288,LAX,MIA,2024-09-01 20:31,2024-09-01 20:45,2024-09-02 00:31,2024-09-02 01:01,30,Maintenance,False,True,Boeing 737,N90309,147
1736725,Southwest,7117,LAX,JFK,2024-09-01 20:42,2024-09-01 20:55,2024-09-01 23:42,2024-09-01 23:40,-2,,False,True,Boeing 777,N15924,1292
1736726,Delta,1041,DFW,MIA,2024-09-01 11:52,2024-09-01 11:53,2024-09-01 16:52,2024-09-01 16:55,3,Air Traffic Control,False,False,Airbus A320,N12900,1188
1736727,Southwest,7267,JFK,SFO,2024-09-01 20:01,2024-09-01 20:13,2024-09-02 00:01,2024-09-02 00:16,15,Air Traffic Control,True,True,Airbus A320,N65570,2888
1736728,Delta,5708,DFW,JFK,2024-09-01 22:29,2024-09-01 22:36,2024-09-01 23:29,2024-09-01 23:55,26,Air Traffic Control,False,True,Airbus A320,N75083,2344
1736729,Southwest,5457,DFW,BOS,2024-09-01 08:33,2024-09-01 08:41,2024-09-01 09:33,2024-09-01 09:41,8,Air Traffic Control,True,False,Boeing 777,N62705,968
1736730,Southwest,3868,JFK,SEA,2024-09-01 00:30,2024-09-01 00:33,2024-09-01 03:30,2024-09-01 03:23,-7,,False,True,Boeing 777,N73329,847
1736731,Delta,3818,LAX,BOS,2024-09-01 02:10,2024-09-01 02:14,2024-09-01 07:10,2024-09-01 07:01,-9,,False,False,Boeing 737,N25622,1537
1736732,United,4324,DFW,JFK,2024-09-01 12:33,2024-09-01 12:59,2024-09-01 16:33,2024-09-01 16:44,11,Air Traffic Control,False,False,Boeing 737,N98949,2124
1736733,Southwest,7619,DFW,SEA,2024-09-01 13:39,2024-09-01 13:39,2024-09-01 17:39,2024-09-01 18:00,21,Maintenance,False,True,Airbus A320,N46052,1301
1736734,American Airlines,5438,ATL,MIA,2024-09-01 08:19,2024-09-01 08:19,2024-09-01 11:19,2024-09-01 11:27,8,Air Traffic Control,False,False,Boeing 777,N40054,1288
1736735,American Airlines,3184,ATL,SFO,2024-09-01 18:53,2024-09-01 19:06,2024-09-01 22:53,2024-09-01 23:03,10,Maintenance,False,False,Airbus A320,N56504,577
1736736,American Airlines,2630,ATL,MIA,2024-09-01 05:39,2024-09-01 05:43,2024-09-01 08:39,2024-09-01 08:41,2,Weather,True,False,Airbus A320,N38341,599
1736737,Southwest,1998,LAX,JFK,2024-09-01 19:09,2024-09-01 19:19,2024-09-01 23:09,2024-09-01 23:19,10,Maintenance,True,True,Boeing 737,N59457,2267
1736738,American Airlines,3715,ATL,SFO,2024-09-01 01:31,2024-09-01 01:43,2024-09-01 03:31,2024-09-01 03:45,14,Maintenance,False,True,Boeing 737,N99011,1233
1736739,American Airlines,9328,DFW,JFK,2024-09-01 20:01,2024-09-01 20:27,2024-09-02 00:01,2024-09-01 23:56,-5,,False,True,Boeing 777,N67384,572
1736740,United,3375,DFW,MIA,2024-09-01 22:03,2024-09-01 22:05,2024-09-02 02:03,2024-09-02 02:10,7,Maintenance,True,False,Boeing 777,N43966,2140
1736741,American Airlines,7490,LAX,SFO,2024-09-01 06:51,2024-09-01 07:17,2024-09-01 09:51,2024-09-01 10:16,25,Weather,False,False,Airbus A320,N27212,900
1736742,American Airlines,8642,ORD,BOS,2024-09-01 19:35,2024-09-01 19:55,2024-09-01 22:35,2024-09-01 22:33,-2,,True,True,Airbus A320,N69061,2525
1736743,American Airlines,6862,ATL,BOS,2024-09-01 18:42,2024-09-01 19:06,2024-09-01 21:42,2024-09-01 21:39,-3,,False,True,Airbus A320,N39583,256
1736744,United,1099,ATL,SFO,2024-09-01 12:45,2024-09-01 12:50,2024-09-01 16:45,2024-09-01 16:52,7,Air Traffic Control,False,True,Boeing 777,N40926,1623
1736745,Delta,6675,JFK,SEA,2024-09-01 01:16,2024-09-01 01:44,2024-09-01 05:16,2024-09-01 05:35,19,Air Traffic Control,False,False,Airbus A320,N22213,1444
1736746,United,7949,DFW,SEA,2024-09-01 16:17,2024-09-01 16:22,2024-09-01 17:17,2024-09-01 17:34,17,Air Traffic Control,False,False,Boeing 777,N85204,2346
1736747,Delta,5152,DFW,MIA,2024-09-01 22:09,2024-09-01 22:26,2024-09-02 01:09,2024-09-02 01:00,-9,,True,False,Boeing 777,N16197,1604
1736748,Delta,5605,ATL,SFO,2024-09-01 16:41,2024-09-01 16:44,2024-09-01 19:41,2024-09-01 19:41,0,,False,False,Airbus A320,N41938,634
1736749,American Airlines,9461,LAX,BOS,2024-09-01 06:55,2024-09-01 07:15,2024-09-01 07:55,2024-09-01 08:10,15,Weather,False,True,Boeing 737,N73313,731
1736750,United,0065,LAX,JFK,2024-09-01 21:09,2024-09-01 21:10,2024-09-01 22:09,2024-09-01 22:34,25,Weather,False,True,Boeing 777,N91034,2530
1736751,Delta,1057,LAX,JFK,2024-09-01 19:36,2024-09-01 19:57,2024-09-01 22:36,2024-09-01 22:49,13,Maintenance,False,False,Boeing 737,N88064,2057
1736752,Delta,5734,DFW,SFO,2024-09-01 03:24,2024-09-01 03:29,2024-09-01 08:24,2024-09-01 08:50,26,Maintenance,True,False,Boeing 737,N97855,1702
1736753,American Airlines,6829,DFW,MIA,2024-09-01 11:23,2024-09-01 11:24,2024-09-01 13:23,2024-09-01 13:15,-8,,False,False,Boeing 737,N10180,2322
1736754,Southwest,8159,DFW,SFO,2024-09-01 16:41,2024-09-01 16:46,2024-09-01 19:41,2024-09-01 19:40,-1,,True,False,Boeing 737,N99542,1030
1736755,Southwest,0515,LAX,MIA,2024-09-01 23:57,2024-09-02 00:15,2024-09-02 05:57,2024-09-02 06:27,30,Maintenance,False,False,Boeing 777,N92847,1553
1736756,Delta,7830,JFK,MIA,2024-09-01 15:04,2024-09-01 15:23,2024-09-01 17:04,2024-09-01 17:07,3,Air Traffic Control,False,True,Airbus A320,N65450,2650
1736757,American Airlines,0664,ATL,BOS,2024-09-01 22:38,2024-09-01 22:44,2024-09-02 03:38,2024-09-02 03:41,3,Maintenance,True,True,Boeing 777,N19649,1180
1736758,Delta,3553,DFW,BOS,2024-09-01 06:08,2024-09-01 06:16,2024-09-01 12:08,2024-09-01 12:05,-3,,False,True,Boeing 777,N66180,465
1736759,Southwest,1723,ORD,SEA,2024-09-01 12:54,2024-09-01 13:22,2024-09-01 15:54,2024-09-01 16:06,12,Weather,False,False,Boeing 737,N16792,2018
1736760,United,0472,ORD,SFO,2024-09-01 12:54,2024-09-01 13:16,2024-09-01 17:54,2024-09-01 17:58,4,Air Traffic Control,True,False,Boeing 737,N24722,1817
1736761,Delta,9219,ORD,JFK,2024-09-01 16:12,2024-09-01 16:24,2024-09-01 21:12,2024-09-01 21:27,15,Maintenance,False,True,Boeing 737,N85716,233
1736762,American Airlines,6438,JFK,JFK,2024-09-01 09:25,2024-09-01 09:38,2024-09-01 12:25,2024-09-01 12:24,-1,,True,False,Airbus A320,N86835,2984
1736763,American Airlines,1785,LAX,SFO,2024-09-01 23:58,2024-09-02 00:20,2024-09-02 00:58,2024-09-02 01:09,11,Weather,False,False,Airbus A320,N65164,2102
1736764,United,6506,ATL,MIA,2024-09-01 19:05,2024-09-01 19:08,2024-09-02 01:05,2024-09-02 01:20,15,Weather,True,False,Boeing 777,N80277,1827
1736765,Southwest,2601,LAX,SFO,2024-09-01 11:03,2024-09-01 11:14,2024-09-01 13:03,2024-09-01 13:01,-2,,False,False,Airbus A320,N17780,2103
1736766,Southwest,3992,DFW,BOS,2024-09-01 21:41,2024-09-01 21:43,2024-09-02 01:41,2024-09-02 01:35,-6,,False,True,Airbus A320,N70384,1995
1736767,American Airlines,0153,JFK,BOS,2024-09-01 13:49,2024-09-01 13:55,2024-09-01 18:49,2024-09-01 18:53,4,Air Traffic Control,True,False,Boeing 737,N92116,2636
1736768,United,0938,JFK,JFK,2024-09-01 01:24,2024-09-01 01:51,2024-09-01 03:24,2024-09-01 03:21,-3,,True,False,Boeing 777,N90719,915
1736769,American Airlines,6274,ORD,BOS,2024-09-01 05:57,2024-09-01 06:18,2024-09-01 10:57,2024-09-01 11:26,29,Weather,False,False,Airbus A320,N38174,2021
1736770,Delta,1135,DFW,JFK,2024-09-01 20:16,2024-09-01 20:22,2024-09-01 23:16,2024-09-01 23:19,3,Weather,True,False,Boeing 777,N44034,1026
1736771,United,1117,ATL,SEA,2024-09-01 05:43,2024-09-01 05:44,2024-09-01 09:43,2024-09-01 10:08,25,Air Traffic Control,True,True,Boeing 777,N77277,1578
1736772,American Airlines,4849,JFK,JFK,2024-09-01 21:10,2024-09-01 21:34,2024-09-01 23:10,2024-09-01 23:00,-10,,True,False,Boeing 777,N13249,2145
1736773,Delta,9104,ATL,BOS,2024-09-01 22:49,2024-09-01 22:51,2024-09-02 01:49,2024-09-02 02:00,11,Maintenance,True,False,Boeing 777,N40742,409
1736774,American Airlines,4167,ORD,SFO,2024-09-01 04:08,2024-09-01 04:29,2024-09-01 05:08,2024-09-01 05:36,28,Weather,False,True,Airbus A320,N44313,2946
1736775,Southwest,8616,ORD,MIA,2024-09-01 02:37,2024-09-01 03:07,2024-09-01 04:37,2024-09-01 04:49,12,Maintenance,True,False,Airbus A320,N85867,901
1736776,Southwest,8966,ATL,BOS,2024-09-01 09:57,2024-09-01 09:58,2024-09-01 10:57,2024-09-01 10:48,-9,,False,False,Airbus A320,N30589,136
1736777,Delta,2940,JFK,SFO,2024-09-01 20:51,2024-09-01 21:04,2024-09-01 23:51,2024-09-02 00:04,13,Maintenance,True,True,Boeing 777,N17570,1112
1736778,Delta,8974,JFK,BOS,2024-09-01 07:57,2024-09-01 08:15,2024-09-01 10:57,2024-09-01 10:56,-1,,False,True,Airbus A320,N83598,1604
1736779,American Airlines,1812,DFW,MIA,2024-09-01 09:14,2024-09-01 09:19,2024-09-01 13:14,2024-09-01 13:11,-3,,True,True,Boeing 777,N83662,737
1736780,American Airlines,5917,JFK,MIA,2024-09-01 06:15,2024-09-01 06:15,2024-09-01 10:15,2024-09-01 10:05,-10,,False,False,Boeing 737,N20005,2991
1736781,United,0223,ORD,SFO,2024-09-01 18:06,2024-09-01 18:27,2024-09-01 19:06,2024-09-01 19:25,19,Air Traffic Control,True,False,Boeing 737,N20340,2362
1736782,American Airlines,9397,LAX,SEA,2024-09-01 18:07,2024-09-01 18:31,2024-09-01 20:07,2024-09-01 20:34,27,Weather,True,True,Boeing 777,N91538,335
1736783,American Airlines,0366,JFK,BOS,2024-09-01 04:00,2024-09-01 04:19,2024-09-01 06:00,2024-09-01 06:23,23,Weather,True,True,Boeing 737,N31612,2955
1736784,Southwest,3218,JFK,SEA,2024-09-01 11:38,2024-09-01 11:39,2024-09-01 12:38,2024-09-01 12:43,5,Air Traffic Control,False,True,Boeing 777,N69784,2420
1736785,Delta,4947,ATL,BOS,2024-09-01 10:35,2024-09-01 10:35,2024-09-01 14:35,2024-09-01 14:46,11,Air Traffic Control,True,True,Airbus A320,N75164,214
1736786,Southwest,5034,ATL,JFK,2024-09-01 14:44,2024-09-01 15:10,2024-09-01 20:44,2024-09-01 21:07,23,Weather,False,True,Boeing 737,N85888,2303
1736787,United,4522,ORD,SFO,2024-09-01 10:55,2024-09-01 10:59,2024-09-01 11:55,2024-09-01 12:09,14,Air Traffic Control,False,True,Boeing 777,N55962,985
1736788,Southwest,3649,ORD,SFO,2024-09-01 14:10,2024-09-01 14:27,2024-09-01 16:10,2024-09-01 16:38,28,Weather,True,False,Boeing 737,N69071,2785
1736789,Delta,4476,JFK,SEA,2024-09-01 07:06,2024-09-01 07:32,2024-09-01 11:06,2024-09-01 11:31,25,Air Traffic Control,True,True,Boeing 737,N61527,318
1736790,United,1851,JFK,BOS,2024-09-01 14:23,2024-09-01 14:52,2024-09-01 18:23,2024-09-01 18:45,22,Weather,True,False,Boeing 777,N45129,1322
1736791,Delta,9533,JFK,SEA,2024-09-01 10:57,2024-09-01 11:24,2024-09-01 15:57,2024-09-01 15:56,-1,,False,True,Boeing 737,N23870,1536
1736792,Delta,7297,DFW,MIA,2024-09-01 18:45,2024-09-01 18:49,2024-09-01 22:45,2024-09-01 22:37,-8,,False,False,Boeing 737,N16351,2226
1736793,Delta,4140,ORD,MIA,2024-09-01 05:13,2024-09-01 05:15,2024-09-01 09:13,2024-09-01 09:40,27,Air Traffic Control,True,True,Boeing 737,N68089,1666
1736794,Southwest,8005,LAX,SFO,2024-09-01 10:25,2024-09-01 10:54,2024-09-01 12:25,2024-09-01 12:23,-2,,True,False,Boeing 737,N33315,2031
1736795,Delta,1133,ATL,SEA,2024-09-01 00:21,2024-09-01 00:44,2024-09-01 02:21,2024-09-01 02:31,10,Maintenance,False,True,Boeing 737,N82556,1161
1736796,Delta,7971,ATL,JFK,2024-09-01 23:27,2024-09-01 23:39,2024-09-02 05:27,2024-09-02 05:47,20,Maintenance,True,False,Boeing 777,N78190,2395
1736797,American Airlines,1358,DFW,BOS,2024-09-01 05:29,2024-09-01 05:48,2024-09-01 06:29,2024-09-01 06:40,11,Air Traffic Control,True,False,Boeing 777,N27236,2409
1736798,United,5403,DFW,SEA,2024-09-01 19:19,2024-09-01 19:40,2024-09-01 21:19,2024-09-01 21:17,-2,,False,True,Boeing 737,N59285,743
1736799,United,8967,LAX,BOS,2024-09-01 19:53,2024-09-01 19:56,2024-09-01 21:53,2024-09-01 21:43,-10,,False,False,Airbus A320,N91058,252
1736800,United,0048,DFW,SEA,2024-09-01 19:00,2024-09-01 19:20,2024-09-01 21:00,2024-09-01 20:54,-6,,False,False,Boeing 737,N72171,2276
1736801,Delta,2580,DFW,JFK,2024-09-01 23:14,2024-09-01 23:44,2024-09-02 01:14,2024-09-02 01:42,28,Weather,True,False,Boeing 737,N12252,1323
1736802,Delta,8506,ATL,BOS,2024-09-01 00:56,2024-09-01 01:14,2024-09-01 06:56,2024-09-01 06:53,-3,,True,False,Boeing 777,N74275,2400
1736803,Southwest,3830,LAX,SFO,2024-09-01 14:42,2024-09-01 14:44,2024-09-01 20:42,2024-09-01 20:36,-6,,True,False,Airbus A320,N20765,1673
1736804,United,1393,JFK,BOS,2024-09-01 15:26,2024-09-01 15:39,2024-09-01 21:26,2024-09-01 21:39,13,Air Traffic Control,False,True,Airbus A320,N73095,1801
1736805,Delta,0567,DFW,BOS,2024-09-01 23:32,2024-09-01 23:55,2024-09-02 05:32,2024-09-02 05:28,-4,,False,False,Airbus A320,N50490,2316
1736806,United,8947,ATL,MIA,2024-09-01 11:59,2024-09-01 12:19,2024-09-01 17:59,2024-09-01 18:16,17,Air Traffic Control,True,False,Airbus A320,N27623,393
1736807,American Airlines,6723,LAX,SFO,2024-09-01 20:24,2024-09-01 20:27,2024-09-01 21:24,2024-09-01 21:38,14,Maintenance,False,False,Boeing 737,N37468,954
1736808,Southwest,5545,ORD,MIA,2024-09-01 21:42,2024-09-01 22:03,2024-09-01 23:42,2024-09-02 00:00,18,Maintenance,False,False,Airbus A320,N27245,1584
1736809,Southwest,0359,DFW,BOS,2024-09-01 15:23,2024-09-01 15:28,2024-09-01 21:23,2024-09-01 21:26,3,Air Traffic Control,False,False,Boeing 777,N71264,1287
1736810,Delta,6653,ATL,JFK,2024-09-01 22:55,2024-09-01 23:12,2024-09-02 03:55,2024-09-02 04:04,9,Maintenance,False,True,Boeing 737,N40687,2312
1736811,United,4346,ATL,SEA,2024-09-01 03:11,2024-09-01 03:33,2024-09-01 04:11,2024-09-01 04:13,2,Air Traffic Control,True,False,Boeing 777,N36419,2999
1736812,United,4389,ATL,BOS,2024-09-01 21:17,2024-09-01 21:47,2024-09-02 01:17,2024-09-02 01:33,16,Maintenance,True,True,Airbus A320,N85809,737
1736813,United,1931,DFW,BOS,2024-09-01 23:00,2024-09-01 23:12,2024-09-02 01:00,2024-09-02 00:59,-1,,False,True,Airbus A320,N49391,698
1736814,Southwest,1265,LAX,SFO,2024-09-01 18:35,2024-09-01 19:04,2024-09-01 20:35,2024-09-01 21:01,26,Weather,False,True,Airbus A320,N18204,2335
1736815,American Airlines,8390,ORD,BOS,2024-09-01 17:19,2024-09-01 17:38,2024-09-01 20:19,2024-09-01 20:17,-2,,False,True,Airbus A320,N99630,2286
1736816,Delta,5633,LAX,JFK,2024-09-01 16:55,2024-09-01 17:04,2024-09-01 22:55,2024-09-01 22:58,3,Maintenance,False,True,Airbus A320,N57442,756
1736817,American Airlines,2181,JFK,BOS,2024-09-01 10:24,2024-09-01 10:37,2024-09-01 14:24,2024-09-01 14:44,20,Maintenance,True,True,Airbus A320,N81222,2576
1736818,United,7608,DFW,JFK,2024-09-01 02:05,2024-09-01 02:11,2024-09-01 03:05,2024-09-01 03:04,-1,,False,False,Boeing 737,N44641,528
1736819,Delta,6356,LAX,MIA,2024-09-01 22:55,2024-09-01 23:19,2024-09-01 23:55,2024-09-01 23:55,0,,False,True,Airbus A320,N22179,972
1736820,Delta,5782,ORD,BOS,2024-09-01 01:28,2024-09-01 01:53,2024-09-01 05:28,2024-09-01 05:40,12,Air Traffic Control,True,False,Boeing 777,N48212,1401
1736821,United,3651,JFK,BOS,2024-09-01 08:01,2024-09-01 08:01,2024-09-01 10:01,2024-09-01 10:03,2,Weather,True,True,Airbus A320,N45512,1419
1736822,American Airlines,6975,LAX,JFK,2024-09-01 22:53,2024-09-01 23:09,2024-09-02 01:53,2024-09-02 02:19,26,Air Traffic Control,False,True,Airbus A320,N20344,2477
1736823,Delta,7242,ORD,SEA,2024-09-01 23:33,2024-09-01 23:33,2024-09-02 02:33,2024-09-02 03:02,29,Maintenance,False,False,Boeing 777,N49872,382
1736824,United,6665,ORD,SFO,2024-09-01 12:01,2024-09-01 12:13,2024-09-01 18:01,2024-09-01 18:02,1,Weather,True,False,Boeing 777,N90122,2985
1736825,American Airlines,8948,DFW,JFK,2024-09-01 06:13,2024-09-01 06:36,2024-09-01 07:13,2024-09-01 07:12,-1,,True,True,Boeing 777,N10557,262
1736826,Southwest,2184,ORD,JFK,2024-09-01 21:25,2024-09-01 21:39,2024-09-01 22:25,2024-09-01 22:18,-7,,False,False,Boeing 737,N75021,321
1736827,Southwest,2756,ATL,JFK,2024-09-01 00:31,2024-09-01 00:50,2024-09-01 06:31,2024-09-01 06:24,-7,,False,True,Airbus A320,N59807,1437
